TERCİH KODU,İL,İLÇE,OKUL ADI,TÜRÜ,ALAN,YABANCI DİLİ,TABAN PUAN,TABAN YÜZDE,TAVAN PUAN,TAVAN YÜZDE,ORTALAMA GIRIS PUANI
39668,KONYA,BEYŞEHİR,Şehit Türkan Tekin Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,190.777,96.03,375.2612,14.66,283.0191
50698,KONYA,SELÇUKLU,Mahmut Sami Ramazanoğlu Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,452.8122,2.53,495.0615,0.03,473.93685000000005
50215,KONYA,MERAM,Tahir Büyükkörükçü Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,Arapça,383.4093,13.0,456.0718,2.21,419.74055
65501,KONYA,KARATAY,Hacıveyiszade Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,Farsça,330.189,25.92,390.342,11.65,360.2655
40922,KONYA,SELÇUKLU,ASELSAN KONYA Meslekî ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,431.1551,5.1,458.6756,1.96,444.91535
40923,KONYA,SELÇUKLU,ASELSAN KONYA Meslekî ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,422.7222,6.28,473.7082,0.79,448.2152
49752,KONYA,SELÇUKLU,Mehmet Tuza Pakpen Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,395.3582,10.75,436.9971,4.35,416.17764999999997
49735,KONYA,SELÇUKLU,Mehmet Tuza Pakpen Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,376.1666,14.47,407.2613,8.69,391.71395
49795,KONYA,SELÇUKLU,Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,SAĞLIK HİZMETLERİ ALANI,İngilizce,374.4161,14.83,410.3532,8.18,392.38464999999997
50279,KONYA,SELÇUKLU,Mehmet Tuza Pakpen Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,METAL TEKNOLOJİSİ ALANI,İngilizce,358.1899,18.47,382.2609,13.22,370.22540000000004
49859,KONYA,SELÇUKLU,Adil Karaağaç Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,337.8065,23.71,390.96,11.53,364.38325
49833,KONYA,SELÇUKLU,Adil Karaağaç Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,335.8426,24.26,395.6303,10.69,365.73645
39828,KONYA,SELÇUKLU,Adil Karaağaç Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,322.4335,28.35,395.4803,10.72,358.9569
50434,KONYA,SELÇUKLU,Türk Telekom Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,322.2755,28.4,377.3588,14.23,349.81714999999997
39803,KONYA,KARATAY,Karatay Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ADALET ALANI,İngilizce,320.1658,29.09,404.218,9.21,362.19190000000003
50186,KONYA,SELÇUKLU,Selçuklu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,311.9897,31.85,381.3928,13.4,346.69125
49376,KONYA,MERAM,Konya Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİYOMEDİKAL CİHAZ TEKNOLOJİLERİ ALANI,İngilizce,304.9185,34.4,385.0063,12.69,344.9624
49370,KONYA,MERAM,Konya Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,302.9935,35.12,355.2534,19.18,329.12345
50545,KONYA,SELÇUKLU,Adil Karaağaç Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,294.1532,38.55,363.7353,17.16,328.94425
49335,KONYA,MERAM,Konya Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,293.8665,38.66,420.8765,6.55,357.37149999999997
50625,KONYA,SELÇUKLU,Selçuklu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,292.4644,39.24,348.7487,20.78,320.60654999999997
50824,KONYA,EREĞLİ,Fatih Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,UÇAK BAKIM ALANI,İngilizce,283.5618,43.05,362.119,17.54,322.84040000000005
40080,KONYA,SELÇUKLU,Selçuklu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,281.8801,43.81,357.0221,18.75,319.4511
39929,KONYA,MERAM,Meram Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GIDA TEKNOLOJİSİ ALANI,İngilizce,279.9055,44.69,361.4464,17.7,320.67595
50684,KONYA,SELÇUKLU,Öztekinler Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GRAFİK VE FOTOĞRAF ALANI,İngilizce,241.3462,65.55,311.8953,31.88,276.62075000000004
40144,KONYA,BEYŞEHİR,Huğlu Savunma Sanayi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,240.1869,66.3,364.9754,16.89,302.58115
49354,KONYA,KARATAY,Kılıçarslan Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,İNŞAAT TEKNOLOJİSİ ALANI,İngilizce,239.9411,66.45,326.5204,27.04,283.23075
50177,KONYA,SELÇUKLU,Fatih Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,HARİTA-TAPU-KADASTRO ALANI,İngilizce,237.1942,68.22,307.0362,33.61,272.1152
40168,KONYA,KARATAY,Karatay Aykent Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GRAFİK VE FOTOĞRAF ALANI,İngilizce,230.889,72.45,326.5543,27.03,278.72165
40024,KONYA,EREĞLİ,Ereğli Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,227.24,74.95,300.723,35.98,263.9815
50539,KONYA,BEYŞEHİR,Üzümlü Savunma Sanayi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,201.8591,91.38,321.2401,28.74,261.5496
50355,KONYA,SELÇUKLU,Fatih Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,İNŞAAT TEKNOLOJİSİ ALANI,İngilizce,199.0369,92.78,277.3842,45.88,238.21055
72352,KONYA,EREĞLİ,İvriz Meslekî ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,190.6531,96.07,308.1427,33.2,249.3979
50662,KONYA,KARATAY,Karatay Aykent Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,177.641,98.84,304.4078,34.59,241.0244
72351,KONYA,EREĞLİ,İvriz Meslekî ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,HAYVAN YETİŞTİRİCİLİĞİ VE SAĞLIĞI,İngilizce,166.7293,99.68,332.9848,25.09,249.85705000000002
65448,KONYA,KARATAY,Celaleddin Karatay Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,LABORATUVAR HİZMETLERİ ALANI (SINAVLI),İngilizce,235.8412,69.11,338.3672,23.55,287.1042
65458,KONYA,KARATAY,Celaleddin Karatay Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,HAYVAN YETİŞTİRİCİLİĞİ VE SAĞLIĞI (SINAVLI),İngilizce,229.0601,73.7,384.5371,12.78,306.7986
65446,KONYA,KARATAY,Celaleddin Karatay Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,TARIM ALANI,İngilizce,227.4694,74.79,317.8202,29.86,272.64480000000003
40150,KONYA,EREĞLİ,TOKİ Şehit Hidayet Erdoğan Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,227.4109,74.83,351.4829,20.09,289.44689999999997
40906,KONYA,KARATAY,Karatay Borsa İstanbul Gazi Mustafa Kemal Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,217.1524,81.91,367.9079,16.23,292.53015
49760,KONYA,EREĞLİ,TOKİ Şehit Hidayet Erdoğan Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,202.8366,90.85,301.6011,35.64,252.21884999999997
41053,KONYA,ÇUMRA,Çumra Çatalhöyük Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,TARIM ALANI,İngilizce,199.3238,92.64,333.6,24.91,266.4619
40905,KONYA,KARATAY,Karatay Borsa İstanbul Gazi Mustafa Kemal Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,188.7242,96.64,350.717,20.28,269.7206
49653,KÜTAHYA,MERKEZ,Kütahya Nafi Güral Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,455.9716,2.23,484.5187,0.27,470.24515
49239,KÜTAHYA,TAVŞANLI,Tavşanlı 15 Temmuz Şehitler Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,437.9062,4.23,475.0416,0.73,456.4739
49314,KÜTAHYA,GEDİZ,Gediz Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,415.9003,7.32,465.483,1.38,440.69165
50270,KÜTAHYA,SİMAV,Simav Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,407.8051,8.6,458.3172,1.99,433.06115
40214,KÜTAHYA,MERKEZ,Aysel-Selahattin Erkasap Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,370.7311,15.61,419.5166,6.76,395.12385
49324,KÜTAHYA,MERKEZ,Necip Fazıl Kısakürek Anadolu Lisesi,Anadolu Lisesi,,İngilizce,424.8594,5.96,455.3562,2.28,440.1078
41064,KÜTAHYA,MERKEZ,Ali Güral Lisesi,Anadolu Lisesi,,İngilizce,395.1332,10.79,424.7495,5.99,409.94135
40913,KÜTAHYA,TAVŞANLI,Tavşanlı Borsa İstanbul Anadolu Lisesi,Anadolu Lisesi,,İngilizce,375.9204,14.52,435.553,4.53,405.7367
40216,KÜTAHYA,MERKEZ,Kütahya Lisesi,Anadolu Lisesi,,İngilizce,366.7335,16.49,395.0681,10.8,380.9008
39705,KÜTAHYA,MERKEZ,Kütahya Akşemsettin Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,349.5727,20.57,451.6453,2.65,400.60900000000004
40045,KÜTAHYA,TAVŞANLI,Tavşanlı Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,333.8187,24.85,447.2164,3.12,390.51755
50120,KÜTAHYA,MERKEZ,Şehit Selim Cansız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,318.2777,29.7,425.3436,5.89,371.81065
41062,KÜTAHYA,SİMAV,Simav Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,310.3501,32.42,400.15,9.9,355.25005
40830,KÜTAHYA,TAVŞANLI,Tavşanlı Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,302.8501,35.17,397.417,10.38,350.13355
65504,KÜTAHYA,EMET,Emet Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,288.844,40.76,363.2274,17.28,326.0357
49726,KÜTAHYA,GEDİZ,Gediz Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,259.4296,54.93,360.9652,17.82,310.1974
49610,KÜTAHYA,SİMAV,Simav Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,248.8712,60.91,382.6346,13.15,315.75289999999995
39875,KÜTAHYA,MERKEZ,Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,264.6058,52.18,328.4735,26.44,296.53965
49278,KÜTAHYA,MERKEZ,Devlet Hatun Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,207.4432,88.22,322.6652,28.28,265.05420000000004
72354,KÜTAHYA,ÇAVDARHİSAR,Çavdarhisar Mesleki ve Teknik Anadolu Lisesi Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,188.5436,96.69,295.4721,38.02,242.00785000000002
72353,KÜTAHYA,ÇAVDARHİSAR,Çavdarhisar Mesleki ve Teknik Anadolu Lisesi Anadolu Lisesi,Anadolu Teknik Programı,HAYVAN YETİŞTİRİCİLİĞİ VE SAĞLIĞI,İngilizce,184.9684,97.59,275.0222,47.0,229.9953
40908,KÜTAHYA,TAVŞANLI,Tavşanlı Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,293.7945,38.69,371.3703,15.47,332.5824
40907,KÜTAHYA,MERKEZ,Prof. Dr. Necmettin Erbakan Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KİMYA TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,251.1741,59.57,339.017,23.37,295.09555
41106,KÜTAHYA,SİMAV,Şehit Emre Üçkan Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,231.7949,71.83,318.7708,29.54,275.28285
50261,KÜTAHYA,MERKEZ,Kütahya Ticaret ve Sanayi Odası Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,213.6576,84.28,287.7397,41.23,250.69865000000001
40875,KÜTAHYA,MERKEZ,Kütahya Ticaret ve Sanayi Odası Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,194.5141,94.71,276.2467,46.41,235.3804
41050,KÜTAHYA,GEDİZ,Gediz Yunus Emre Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,177.6926,98.83,338.5014,23.52,258.097
50778,MALATYA,YEŞİLYURT,Malatya Erman Ilıcak Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,475.055,0.71,500.0,0.01,487.52750000000003
49424,MALATYA,YEŞİLYURT,Malatya Fethi Gemuhluoğlu Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,463.2557,1.56,475.055,0.71,469.15535
40492,MALATYA,BATTALGAZİ,Malatya Mehmet Ali Aydınlar Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,456.1095,2.21,475.055,0.71,465.58225000000004
49374,MALATYA,AKÇADAĞ,Akçadağ Fatih Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,413.781,7.64,443.9187,3.51,428.84985
40938,MALATYA,DOĞANŞEHİR,Doğanşehir Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,386.8482,12.32,444.0413,3.5,415.44475
40171,MALATYA,ARAPGİR,Kerem Aydınlar Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,379.0915,13.86,455.4074,2.28,417.24945
49322,MALATYA,DARENDE,Mehmet Emin Ilıcak Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,374.2447,14.87,446.4671,3.21,410.3559
49952,MALATYA,BATTALGAZİ,Niyazi Mısri Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,369.1987,15.95,437.3106,4.31,403.25464999999997
50827,MALATYA,BATTALGAZİ,Malatya Anadolu Lisesi,Anadolu Lisesi,,İngilizce,444.439,3.45,462.6452,1.62,453.5421
49828,MALATYA,YEŞİLYURT,Şehriban Günata Anadolu Lisesi,Anadolu Lisesi,,İngilizce,425.1253,5.92,449.7953,2.84,437.46029999999996
50453,MALATYA,BATTALGAZİ,Malatya Lisesi,Anadolu Lisesi,,İngilizce,411.9784,7.92,443.7541,3.53,427.86625000000004
49464,MALATYA,YEŞİLYURT,Selahaddin Eyyubi Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,407.1351,8.71,470.9336,0.98,439.03435
65546,MALATYA,YEŞİLYURT,Sadreddin Konevi Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,343.7494,22.09,406.5268,8.82,375.1381
49936,MALATYA,BATTALGAZİ,Malatya Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,336.9988,23.94,405.061,9.07,371.0299
39742,MALATYA,BATTALGAZİ,Hacı Avni Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,333.6232,24.9,431.7959,5.02,382.70955000000004
50130,MALATYA,DARENDE,Osman Hulusi Ateş Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,270.2918,49.28,370.5556,15.65,320.42370000000005
65545,MALATYA,DOĞANŞEHİR,Doğanşehir Hüsne Küçük Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,211.8327,85.48,369.7899,15.82,290.81129999999996
50136,MALATYA,BATTALGAZİ,Şehit Kemal Özalper Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,RAYLI SİSTEMLER TEKNOLOJİSİ ALANI,İngilizce,267.0953,50.9,350.3802,20.37,308.73775
50060,MALATYA,BATTALGAZİ,Yunus Emre Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,251.7623,59.23,348.9315,20.74,300.3469
50411,MALATYA,YEŞİLYURT,Şehit Gökhan Ertan Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,YENİLENEBİLİR ENERJİ TEKNOLOJİLERİ ALANI,İngilizce,248.382,61.21,345.4133,21.66,296.89765
49871,MALATYA,BATTALGAZİ,Fırat Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,HAYVAN YETİŞTİRİCİLİĞİ VE SAĞLIĞI,İngilizce,165.4705,99.73,355.0563,19.23,260.2634
65449,MALATYA,BATTALGAZİ,Aslantepe Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,181.2758,98.31,316.708,30.23,248.99190000000002
49306,MALATYA,BATTALGAZİ,Aslantepe Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,179.9491,98.52,287.4736,41.35,233.71134999999998
49950,MANİSA,YUNUSEMRE,Manisa Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,471.3731,0.95,493.0888,0.08,482.23095
50803,MANİSA,TURGUTLU,Halil Kale Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,458.901,1.94,482.3488,0.35,470.6249
50236,MANİSA,AKHİSAR,Macide-Ramiz Taşkınlar Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,451.3108,2.69,490.1226,0.11,470.71669999999995
50080,MANİSA,YUNUSEMRE,Manisa TOBB Bülent Koşmaz Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,444.8658,3.39,470.3063,1.02,457.58605
39963,MANİSA,SOMA,Soma Borsa İstanbul Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,433.032,4.85,476.6386,0.63,454.83529999999996
49731,MANİSA,ALAŞEHİR,Alaşehir Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,425.4738,5.88,462.2161,1.66,443.84495
41111,MANİSA,DEMİRCİ,Necip Fazıl Kısakürek Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,402.7626,9.46,461.5048,1.72,432.1337
39844,MANİSA,YUNUSEMRE,Manisa Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,395.5178,10.72,435.5533,4.53,415.53555
41059,MANİSA,SALİHLİ,Salihli Necip Fazıl Kısakürek Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,358.1767,18.47,417.3073,7.1,387.74199999999996
50769,MANİSA,ŞEHZADELER,Şehzadeler Gediz Anadolu Lisesi,Anadolu Lisesi,,İngilizce,435.6526,4.52,469.0878,1.12,452.3702
50717,MANİSA,YUNUSEMRE,Fatih Anadolu Lisesi,Anadolu Lisesi,,İngilizce,426.9953,5.66,447.7344,3.07,437.36485
49602,MANİSA,SALİHLİ,Salihli Mehmetçik Anadolu Lisesi,Anadolu Lisesi,,İngilizce,397.4509,10.38,453.6052,2.45,425.52805
38058,MANİSA,AKHİSAR,Akhisar Şeyh İsa Anadolu Lisesi,Anadolu Lisesi,,İngilizce,378.0751,14.07,448.4577,2.99,413.2664
38245,MANİSA,SOMA,Soma Cemil Meriç Anadolu Lisesi,Anadolu Lisesi,,İngilizce,369.3996,15.9,432.4074,4.93,400.9035
41920,MANİSA,ALAŞEHİR,Ahmet Altan Anadolu Lisesi,Anadolu Lisesi,,İngilizce,353.0708,19.71,423.2072,6.21,388.139
41482,MANİSA,SARUHANLI,Saruhanlı Anadolu Lisesi,Anadolu Lisesi,,İngilizce,344.7724,21.82,422.757,6.27,383.7647
38105,MANİSA,KULA,Kula Bekir Sacide Keleşoğlu Anadolu Lisesi,Anadolu Lisesi,,İngilizce,340.0943,23.08,416.539,7.22,378.31665
38309,MANİSA,TURGUTLU,Turgutlu Lisesi,Anadolu Lisesi,,İngilizce,328.26,26.51,446.4193,3.22,387.33965
41828,MANİSA,SELENDİ,Selendi Anadolu Lisesi,Anadolu Lisesi,,İngilizce,310.4086,32.4,389.4197,11.83,349.91414999999995
42071,MANİSA,KIRKAĞAÇ,Eczacı Engin Ümmetoğlu Anadolu Lisesi,Anadolu Lisesi,,İngilizce,251.3293,59.48,378.2776,14.03,314.80345
40034,MANİSA,DEMİRCİ,Demirci Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,342.2216,22.5,474.4286,0.75,408.3251
41019,MANİSA,AKHİSAR,Hilaliye Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,338.4509,23.53,463.2152,1.57,400.83304999999996
49327,MANİSA,SOMA,Ali Uzunoğlu Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,323.6906,27.95,459.9998,1.84,391.8452
41063,MANİSA,AKHİSAR,Hilaliye Şahin Yılmaz Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,307.0876,33.6,417.28,7.1,362.1838
39893,MANİSA,YUNUSEMRE,Şehit Fatih Kalu Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,287.0626,41.52,417.5346,7.07,352.29859999999996
40108,MANİSA,SALİHLİ,Şahin Şen Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,268.0661,50.4,385.6585,12.56,326.8623
65507,MANİSA,ŞEHZADELER,Manisa Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,251.3129,59.48,396.5827,10.53,323.94780000000003
65505,MANİSA,KIRKAĞAÇ,Kırkağaç Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,248.3842,61.21,384.2551,12.83,316.31965
50466,MANİSA,ALAŞEHİR,Alaşehir Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,247.1075,61.98,346.4867,21.38,296.7971
50410,MANİSA,AKHİSAR,Akhisar Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,238.4703,67.39,337.7677,23.72,288.119
65506,MANİSA,SALİHLİ,Şehit Mustafa Serin Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,199.892,92.36,323.5769,27.99,261.73445000000004
