iter	RMSE
3219	4.373333656
3220	4.373173186
3221	4.372767047
3222	4.372464991
3223	4.372336727
3224	4.371499148
3225	4.370815932
3226	4.37034507
3227	4.369913001
3228	4.369728247
3229	4.369644515
3230	4.369033222
3231	4.368749991
3232	4.368400424
3233	4.36824403
3234	4.368153815
3235	4.368062638
3236	4.367636935
3237	4.367532563
3238	4.367390284
3239	4.367143343
3240	4.366763429
3241	4.366571673
3242	4.365693557
3243	4.365221043
3244	4.365133789
3245	4.364987583
3246	4.364373439
3247	4.364115195
3248	4.363874667
3249	4.363771992
3250	4.363625466
3251	4.363378175
3252	4.363162351
3253	4.362717472
3254	4.362557437
3255	4.36231091
3256	4.362244361
3257	4.362179873
3258	4.361919299
3259	4.361612228
3260	4.361544293
3261	4.361056063
3262	4.360573692
3263	4.359915041
3264	4.359580863
3265	4.359172357
3266	4.359052921
3267	4.358625651
3268	4.358205632
3269	4.357939591
3270	4.357627835
3271	4.356784949
3272	4.35636737
3273	4.356024933
3274	4.355809157
3275	4.35558924
3276	4.355471221
3277	4.355214378
3278	4.353967954
3279	4.353697934
3280	4.353438506
3281	4.352677216
3282	4.352165526
3283	4.351830339
3284	4.351535238
3285	4.351096614
3286	4.350801876
3287	4.350522284
3288	4.350139401
3289	4.349622449
3290	4.349040339
3291	4.348834148
3292	4.348617326
3293	4.348446013
3294	4.348257726
3295	4.348050118
3296	4.347748276
3297	4.347500495
3298	4.347183851
3299	4.34657285
3300	4.34618189
3301	4.345704218
3302	4.34541367
3303	4.345076581
3304	4.344975257
3305	4.344929977
3306	4.344833481
3307	4.344541631
3308	4.344339783
3309	4.344092498
3310	4.34405508
3311	4.343455929
3312	4.343147691
3313	4.342950749
3314	4.342691922
3315	4.342498137
3316	4.341953751
3317	4.34163615
3318	4.341436515
3319	4.340984021
3320	4.340699099
3321	4.340554696
3322	4.340214052
3323	4.339940411
3324	4.339618102
3325	4.339250153
3326	4.339149522
3327	4.338974655
3328	4.338516374
3329	4.338319914
3330	4.338040485
3331	4.337925722
3332	4.337583488
3333	4.337415888
3334	4.33713405
3335	4.336945963
3336	4.336626059
3337	4.336411255
3338	4.335917566
3339	4.335612389
3340	4.335064234
3341	4.334384131
3342	4.334165756
3343	4.333981831
3344	4.333715963
3345	4.333361217
3346	4.333001596
3347	4.332806547
3348	4.332501289
3349	4.332164442
3350	4.331786583
3351	4.331662515
3352	4.331350945
3353	4.331292921
3354	4.330981324
3355	4.330648099
3356	4.330442417
3357	4.330301135
3358	4.329895269
3359	4.329638571
3360	4.329458748
3361	4.329315217
3362	4.328871017
3363	4.32871458
3364	4.328179409
3365	4.328009781
3366	4.327767662
3367	4.32755228
3368	4.327074214
3369	4.326760928
3370	4.326293589
3371	4.325897747
3372	4.325780443
3373	4.325523223
3374	4.325243106
3375	4.325014284
3376	4.324938979
3377	4.324118574
3378	4.323857648
3379	4.323535666
3380	4.323348097
3381	4.323109602
3382	4.323017336
3383	4.322666984
3384	4.322319379
3385	4.322036279
3386	4.321856834
3387	4.321544696
3388	4.32123545
3389	4.320793473
3390	4.320607313
3391	4.320315077
3392	4.319775672
3393	4.31932438
3394	4.319048583
3395	4.318897484
3396	4.318513325
3397	4.318186222
3398	4.317610848
3399	4.317355503
3400	4.317032619
3401	4.316707348
3402	4.316628841
3403	4.316344951
3404	4.316131778
3405	4.315812415
3406	4.31523464
3407	4.315006122
3408	4.314787739
3409	4.314668326
3410	4.314261824
3411	4.314223313
3412	4.313866268
3413	4.313701083
3414	4.313353312
3415	4.313174896
3416	4.312977699
3417	4.312762691
3418	4.312514708
3419	4.312360738
3420	4.312246404
3421	4.312004513
3422	4.311935378
3423	4.311706824
3424	4.311617375
3425	4.311010932
3426	4.310700096
3427	4.310527693
3428	4.31035751
3429	4.310143901
3430	4.309580676
3431	4.309292564
3432	4.309005963
3433	4.308770432
3434	4.308678973
3435	4.308507464
3436	4.308445095
3437	4.307973959
3438	4.307818713
3439	4.307700221
3440	4.307630043
3441	4.307556661
3442	4.307244043
3443	4.307100886
3444	4.306700633
3445	4.306450074
3446	4.306118153
3447	4.305965487
3448	4.305300153
3449	4.304819756
3450	4.304337633
3451	4.303815876
3452	4.303558876
3453	4.303332247
3454	4.303020019
3455	4.302935268
3456	4.302114013
3457	4.301980863
3458	4.30171232
3459	4.301594636
3460	4.300886927
3461	4.300770057
3462	4.300655833
3463	4.300443138
3464	4.300364473
3465	4.30005468
3466	4.299807918
3467	4.299576487
3468	4.299386199
3469	4.299218644
3470	4.299120703
3471	4.298855051
3472	4.298671011
3473	4.298626778
3474	4.298385237
3475	4.298149682
3476	4.297614474
3477	4.297413352
3478	4.297120655
3479	4.296700766
3480	4.296447111
3481	4.296151695
3482	4.295881252
3483	4.29564179
3484	4.295394216
3485	4.295175115
3486	4.294942178
3487	4.294753081
3488	4.294532133
3489	4.294104448
3490	4.293849242
3491	4.293539259
3492	4.293148639
3493	4.292739261
3494	4.292305948
3495	4.291736888
3496	4.291535351
3497	4.291272584
3498	4.290781111
3499	4.290249457
3500	4.289834209
3501	4.289433744
3502	4.289159521
3503	4.288895909
3504	4.288739273
3505	4.288164424
3506	4.288028043
3507	4.287847175
3508	4.28735419
3509	4.287123906
3510	4.286765163
3511	4.286232311
3512	4.285985033
3513	4.285756355
3514	4.285605622
3515	4.285167669
3516	4.284939646
3517	4.284676055
3518	4.284344688
3519	4.284290368
3520	4.284131043
3521	4.283814335
3522	4.283131837
3523	4.282930595
3524	4.282422898
3525	4.28227793
3526	4.282131137
3527	4.281627407
3528	4.281377902
3529	4.281284176
3530	4.280953527
3531	4.280595949
3532	4.280380015
3533	4.280119366
3534	4.279821842
3535	4.279494724
3536	4.279323587
3537	4.279052641
3538	4.278688877
3539	4.278321015
3540	4.278095432
3541	4.277620113
3542	4.277165776
3543	4.277051062
3544	4.276775204
3545	4.276653607
3546	4.276130436
3547	4.275882714
3548	4.275546317
3549	4.275351592
3550	4.274759228
3551	4.274072056
3552	4.273960768
3553	4.273642885
3554	4.273339577
3555	4.272857131
3556	4.272597708
3557	4.272327458
3558	4.2719283
3559	4.271834929
3560	4.271541462
3561	4.271177479
3562	4.271003761
3563	4.27069549
3564	4.270568103
3565	4.270419362
3566	4.270337475
3567	4.270108661
3568	4.269460498
3569	4.269293736
3570	4.268975506
3571	4.268736502
3572	4.268652054
3573	4.268503949
3574	4.268357946
3575	4.268198027
3576	4.267959401
3577	4.267810007
3578	4.267430526
3579	4.26670745
3580	4.266404633
3581	4.266174764
3582	4.265667182
3583	4.265471022
3584	4.264987827
3585	4.264375738
3586	4.263957408
3587	4.263899873
3588	4.263217282
3589	4.262916609
3590	4.262497291
3591	4.261979419
3592	4.261496813
3593	4.261178846
3594	4.260962631
3595	4.260568039
3596	4.260287031
3597	4.26009175
3598	4.259999809
3599	4.259491208
3600	4.25932828
3601	4.25910141
3602	4.258849035
3603	4.258792981
3604	4.258689885
3605	4.258199863
3606	4.257906865
3607	4.257791492
3608	4.257673157
3609	4.25724811
3610	4.256941097
3611	4.256836265
3612	4.256502026
3613	4.256296144
3614	4.256095042
3615	4.255872227
3616	4.255673784
3617	4.254999318
3618	4.254658309
3619	4.254416808
3620	4.253998345
3621	4.253489873
3622	4.253182166
3623	4.253005317
3624	4.252758645
3625	4.25258615
3626	4.252178509
3627	4.251778306
3628	4.251703819
3629	4.251455379
3630	4.251130735
3631	4.250916126
3632	4.250482924
3633	4.250286064
3634	4.250158911
3635	4.250023569
3636	4.249859149
3637	4.249578843
3638	4.249283557
3639	4.24903667
3640	4.248859224
3641	4.248766051
3642	4.248425247
3643	4.248072415
3644	4.247816985
3645	4.247573119
3646	4.247044247
3647	4.246723079
3648	4.246388468
3649	4.246243259
3650	4.245718884
3651	4.245451586
3652	4.244914254
3653	4.244603665
3654	4.244422924
3655	4.244348167
3656	4.244213064
3657	4.243908076
3658	4.243745822
3659	4.243520804
3660	4.242914241
3661	4.242561799
3662	4.24217412
3663	4.241860643
3664	4.241677099
3665	4.241493548
3666	4.241195577
3667	4.240776516
3668	4.24053861
3669	4.240252738
3670	4.239900499
3671	4.239728188
3672	4.239375197
3673	4.23898935
3674	4.238792097
3675	4.238607572
3676	4.238241326
3677	4.237928691
3678	4.237681991
3679	4.237239934
3680	4.236879941
3681	4.236273135
3682	4.236068252
3683	4.235995754
3684	4.235544033
3685	4.23545085
3686	4.235127528
3687	4.234599935
3688	4.234339585
3689	4.234099617
3690	4.233544835
3691	4.233401594
3692	4.233332593
3693	4.233287537
3694	4.232871519
3695	4.23269963
3696	4.232575209
3697	4.232307931
3698	4.232044038
3699	4.231778994
3700	4.231527258
3701	4.231424632
3702	4.231034799
3703	4.23089204
3704	4.230538313
3705	4.230211779
3706	4.230053112
3707	4.229728243
3708	4.229312442
3709	4.228996735
3710	4.228442419
3711	4.227976839
3712	4.227450056
3713	4.227172521
3714	4.226764842
3715	4.226602639
3716	4.226349175
3717	4.226110741
3718	4.225909055
3719	4.225686636
3720	4.225514455
3721	4.225295706
3722	4.225201871
3723	4.225105622
3724	4.22486158
3725	4.2246631
3726	4.224393902
3727	4.2241883
3728	4.224000154
3729	4.223883997
3730	4.223727505
3731	4.223310972
3732	4.223041261
3733	4.22273929
3734	4.22261074
3735	4.222306607
3736	4.222188272
3737	4.222081014
3738	4.221832394
3739	4.221518543
3740	4.221321753
3741	4.221133053
3742	4.220894466
3743	4.220701058
3744	4.220316346
3745	4.220020007
3746	4.21996827
3747	4.219758757
3748	4.219527626
3749	4.219293213
3750	4.219135557
3751	4.218932542
3752	4.218622457
3753	4.218425389
3754	4.218281066
3755	4.217842948
3756	4.217530934
3757	4.217200976
3758	4.216957046
3759	4.216644966
3760	4.216468291
3761	4.216253055
3762	4.215974357
3763	4.215730072
3764	4.215276606
3765	4.214855537
3766	4.214606775
3767	4.214161443
3768	4.213934134
3769	4.213629944
3770	4.21335036
3771	4.21299758
3772	4.212691471
3773	4.212425495
3774	4.212180577
3775	4.211886086
3776	4.211507833
3777	4.211263573
3778	4.210845095
3779	4.210630996
3780	4.210446803
3781	4.210079818
3782	4.209911131
3783	4.209634435
3784	4.209277496
3785	4.209098231
3786	4.209003038
3787	4.208845708
3788	4.208644905
3789	4.208450649
3790	4.208415445
3791	4.208220037
3792	4.207528983
3793	4.207257263
3794	4.207157038
3795	4.207046974
3796	4.206900407
3797	4.206736725
3798	4.206592429
3799	4.206492474
3800	4.2064015
3801	4.206323073
3802	4.206196017
3803	4.205986959
3804	4.205780742
3805	4.205561965
3806	4.205341037
3807	4.204989011
3808	4.204641663
3809	4.204477894
3810	4.204452785
3811	4.204287724
3812	4.203808197
3813	4.203308209
3814	4.203119843
3815	4.202861252
3816	4.202349876
3817	4.202294353
3818	4.20207411
3819	4.20196848
3820	4.201598042
3821	4.20116932
3822	4.2008752
3823	4.200427984
3824	4.200175512
3825	4.200076118
3826	4.1999533
3827	4.199660381
3828	4.199508986
3829	4.199245031
3830	4.199127903
3831	4.198888923
3832	4.19879707
3833	4.19853207
3834	4.1983062
3835	4.197767835
3836	4.197087065
3837	4.196959872
3838	4.196408327
3839	4.196185488
3840	4.195686593
3841	4.195469577
3842	4.194912689
3843	4.194765984
3844	4.194234315
3845	4.194035529
3846	4.193925264
3847	4.193599169
3848	4.193407935
3849	4.193289356
3850	4.193120565
3851	4.192949622
3852	4.192725311
3853	4.19250385
3854	4.19233002
3855	4.192129141
3856	4.19194714
3857	4.191749391
3858	4.191523012
3859	4.191198305
3860	4.191068644
3861	4.190953005
3862	4.190557976
3863	4.190207858
3864	4.189949043
3865	4.189658144
3866	4.189434087
3867	4.189132556
3868	4.18889587
3869	4.188570243
3870	4.188350424
3871	4.188043373
3872	4.187733292
3873	4.187429061
3874	4.187313608
3875	4.186994877
3876	4.18668171
3877	4.186455488
3878	4.185874903
3879	4.185711402
3880	4.185560506
3881	4.185293235
3882	4.18511108
3883	4.184781575
3884	4.18447756
3885	4.184080629
3886	4.183386878
3887	4.183198044
3888	4.182965467
3889	4.182832253
3890	4.182657877
3891	4.18233449
3892	4.182131266
3893	4.181252717
3894	4.180901819
3895	4.180726646
3896	4.180433527
3897	4.180282009
3898	4.179968483
3899	4.179775907
3900	4.179580165
3901	4.179403214
3902	4.179226256
3903	4.179027044
3904	4.178908345
3905	4.178466529
3906	4.178264266
3907	4.177987914
3908	4.177823674
3909	4.17731713
3910	4.176946516
3911	4.176816844
3912	4.176528764
3913	4.176284038
3914	4.176206481
3915	4.175794688
3916	4.175347946
3917	4.175148118
3918	4.174781621
3919	4.174632772
3920	4.174548144
3921	4.174428455
3922	4.174142366
3923	4.174001398
3924	4.173533912
3925	4.173389762
3926	4.17259749
3927	4.172209493
3928	4.171995137
3929	4.171729442
3930	4.171323533
3931	4.171118048
3932	4.170839066
3933	4.170386615
3934	4.170004166
3935	4.169916998
3936	4.169491924
3937	4.169342887
3938	4.169172983
3939	4.168887396
3940	4.168635459
3941	4.168399048
3942	4.168183921
3943	4.167949355
3944	4.16780904
3945	4.167736507
3946	4.167575173
3947	4.167261698
3948	4.16700045
3949	4.166951222
3950	4.166550318
3951	4.16650382
3952	4.16602599
3953	4.16589857
3954	4.165751563
3955	4.165582377
3956	4.165313968
3957	4.164804318
3958	4.16430008
3959	4.164065295
3960	4.163927731
3961	4.163742912
3962	4.163475682
3963	4.163406962
3964	4.163153685
3965	4.162976469
3966	4.162527919
3967	4.162396933
3968	4.162243029
3969	4.161982188
3970	4.161636871
3971	4.161423412
3972	4.161143348
3973	4.160888059
3974	4.160727469
3975	4.160383923
3976	4.160296122
3977	4.159922837
3978	4.159778359
3979	4.159629983
3980	4.159585714
3981	4.159353835
3982	4.158960708
3983	4.158413644
3984	4.158033555
3985	4.157982345
3986	4.157454051
3987	4.157051221
3988	4.156849792
3989	4.156622956
3990	4.156201284
3991	4.156061584
3992	4.155887384
3993	4.155366186
3994	4.155206392
3995	4.15471095
3996	4.154485441
3997	4.154180797
3998	4.15406081
3999	4.154024278
4000	4.153793678
4001	4.153523641
4002	4.15325142
4003	4.153105121
4004	4.152817852
4005	4.152639906
4006	4.152261889
4007	4.152069906
4008	4.151772307
4009	4.151432499
4010	4.151281368
4011	4.151103356
4012	4.150916088
4013	4.150664939
4014	4.150509155
4015	4.150270989
4016	4.149842746
4017	4.14949136
4018	4.149276265
4019	4.149016198
4020	4.148751489
4021	4.148640598
4022	4.148192088
4023	4.147965068
4024	4.1476692
4025	4.147454588
4026	4.147424217
4027	4.147247486
4028	4.146826886
4029	4.146714931
4030	4.146102453
4031	4.145669294
4032	4.145388889
4033	4.145250416
4034	4.144908047
4035	4.144612829
4036	4.144494446
4037	4.144268236
4038	4.143975433
4039	4.143820267
4040	4.143713007
4041	4.143635709
4042	4.143366024
4043	4.143228496
4044	4.143155967
4045	4.142911731
4046	4.142535577
4047	4.142446529
4048	4.142358058
4049	4.142063382
4050	4.141696275
4051	4.141148378
4052	4.140492196
4053	4.140255626
4054	4.140123935
4055	4.139836345
4056	4.139577714
4057	4.139255742
4058	4.139059098
4059	4.138869546
4060	4.138837954
4061	4.138643609
4062	4.138214018
4063	4.138018339
4064	4.137434437
4065	4.137272792
4066	4.136871622
4067	4.136831604
4068	4.136695889
4069	4.136211716
4070	4.13587324
4071	4.13579536
4072	4.135628574
4073	4.135541698
4074	4.135383604
4075	4.135033311
4076	4.134582454
4077	4.134373112
4078	4.133929438
4079	4.133820616
4080	4.133427673
4081	4.132900885
4082	4.132841091
4083	4.132445006
4084	4.132268359
4085	4.132033642
4086	4.131924044
4087	4.131658965
4088	4.131484608
4089	4.1313583
4090	4.131174057
4091	4.130986611
4092	4.130832409
4093	4.130694755
4094	4.130518469
4095	4.130299335
4096	4.130146269
4097	4.129909397
4098	4.129781589
4099	4.129700254
4100	4.129577231
4101	4.129334662
4102	4.129191873
4103	4.128762607
4104	4.128623285
4105	4.128362644
4106	4.12810373
4107	4.127897982
4108	4.127719833
4109	4.127365401
4110	4.127179817
4111	4.126924898
4112	4.126762405
4113	4.126473447
4114	4.1262086
4115	4.125733082
4116	4.125529978
4117	4.124838594
4118	4.12438706
4119	4.124217631
4120	4.124054594
4121	4.123771846
4122	4.123329214
4123	4.123144322
4124	4.122747742
4125	4.122353452
4126	4.122110894
4127	4.121773297
4128	4.121423157
4129	4.121263794
4130	4.120913028
4131	4.120679119
4132	4.120489013
4133	4.1200453
4134	4.119809886
4135	4.119221073
4136	4.119084195
4137	4.118522513
4138	4.118406293
4139	4.117784797
4140	4.117377358
4141	4.117070259
4142	4.116527389
4143	4.11619458
4144	4.116038658
4145	4.115700854
4146	4.115062624
4147	4.114610017
4148	4.114455055
4149	4.114339741
4150	4.114205471
4151	4.114089713
4152	4.113944208
4153	4.113702613
4154	4.11341507
4155	4.113125467
4156	4.112974532
4157	4.112639685
4158	4.112382407
4159	4.112041386
4160	4.111861966
4161	4.11173666
4162	4.111343356
4163	4.110888005
4164	4.110474484
4165	4.110248298
4166	4.10982975
4167	4.109818221
4168	4.109616957
4169	4.109398315
4170	4.109132221
4171	4.108975009
4172	4.108671077
4173	4.10831106
4174	4.107688767
4175	4.107555302
4176	4.107196647
4177	4.107137355
4178	4.106782462
4179	4.106669707
4180	4.106447695
4181	4.10627066
4182	4.105964483
4183	4.105882969
4184	4.105563907
4185	4.105454771
4186	4.105156131
4187	4.104752845
4188	4.104657863
4189	4.104378894
4190	4.104213608
4191	4.103684677
4192	4.103642289
4193	4.10345651
4194	4.103080686
4195	4.102913154
4196	4.102599856
4197	4.10236578
4198	4.102056972
4199	4.101881941
4200	4.101628375
4201	4.100996584
4202	4.100792255
4203	4.100418966
4204	4.100333831
4205	4.100111036
4206	4.099833221
4207	4.099287776
4208	4.099084093
4209	4.098551134
4210	4.098445178
4211	4.098250089
4212	4.098100802
4213	4.097880813
4214	4.097452219
4215	4.097146261
4216	4.097058715
4217	4.09668084
4218	4.096469707
4219	4.096249338
4220	4.09602676
4221	4.095879442
4222	4.095570439
4223	4.095410362
4224	4.095016223
4225	4.094880587
4226	4.09432247
4227	4.094136267
4228	4.093900975
4229	4.093649991
4230	4.093453354
4231	4.093308728
4232	4.092925085
4233	4.092731784
4234	4.092431043
4235	4.092286527
4236	4.091993083
4237	4.091632185
4238	4.090924662
4239	4.090664404
4240	4.090283152
4241	4.089969913
4242	4.089650929
4243	4.089309772
4244	4.089211498
4245	4.08911278
4246	4.088779647
4247	4.088594659
4248	4.088340855
4249	4.088182844
4250	4.088073098
4251	4.087664605
4252	4.086748135
4253	4.086511243
4254	4.086347142
4255	4.086143402
4256	4.085860232
4257	4.085668212
4258	4.085139817
4259	4.084725744
4260	4.08446333
4261	4.084196492
4262	4.083910398
4263	4.083444202
4264	4.083257945
4265	4.083110313
4266	4.082996317
4267	4.082854846
4268	4.082651813
4269	4.082183417
4270	4.081957574
4271	4.08165119
4272	4.081426935
4273	4.081371824
4274	4.081280119
4275	4.081042762
4276	4.080826117
4277	4.080749979
4278	4.080598729
4279	4.080243438
4280	4.08019331
4281	4.080087024
4282	4.079824458
4283	4.0795582
4284	4.079334418
4285	4.07899328
4286	4.078916962
4287	4.078740203
4288	4.078264592
4289	4.077975139
4290	4.07763433
4291	4.077349393
4292	4.07704075
4293	4.076876121
4294	4.076567295
4295	4.07614161
4296	4.075591964
4297	4.075166765
4298	4.075010303
4299	4.074610364
4300	4.074376152
4301	4.073944495
4302	4.073669754
4303	4.07335936
4304	4.073007709
4305	4.072422733
4306	4.072142587
4307	4.072002507
4308	4.07160345
4309	4.07104111
4310	4.070855316
4311	4.070317482
4312	4.070062981
4313	4.069987084
4314	4.069675525
4315	4.069081079
4316	4.068984526
4317	4.068678492
4318	4.068283385
4319	4.068163814
4320	4.068020795
4321	4.067706283
4322	4.067390272
4323	4.067084708
4324	4.066762307
4325	4.066602424
4326	4.066316714
4327	4.066147078
4328	4.065930967
4329	4.065768691
4330	4.065621457
4331	4.065524823
4332	4.065394842
4333	4.065150508
4334	4.064914866
4335	4.064789736
4336	4.064464201
4337	4.064242687
4338	4.064099235
4339	4.063883605
4340	4.063538071
4341	4.06324314
4342	4.063133902
4343	4.062653954
4344	4.062442381
4345	4.061862529
4346	4.061637329
4347	4.061442391
4348	4.0611383
4349	4.060867567
4350	4.060772887
4351	4.060626063
4352	4.060449985
4353	4.060245388
4354	4.060020984
4355	4.059935445
4356	4.059686794
4357	4.059591495
4358	4.059489546
4359	4.059243379
4360	4.058865974
4361	4.058738883
4362	4.058535235
4363	4.058363796
4364	4.058128942
4365	4.057549508
4366	4.057426073
4367	4.057187616
4368	4.057023069
4369	4.056864872
4370	4.056599916
4371	4.056474529
4372	4.056377085
4373	4.056250508
4374	4.056090507
4375	4.055804944
4376	4.055692991
4377	4.055388911
4378	4.05509472
4379	4.054637046
4380	4.054471803
4381	4.054315874
4382	4.054057113
4383	4.053764157
4384	4.053578903
4385	4.053350726
4386	4.053120318
4387	4.052812937
4388	4.052590046
4389	4.052385645
4390	4.051971926
4391	4.051723378
4392	4.051595619
4393	4.051429512
4394	4.051389391
4395	4.051037017
4396	4.050868518
4397	4.050535941
4398	4.050243174
4399	4.049796801
4400	4.049639359
4401	4.049292461
4402	4.049093226
4403	4.049045526
4404	4.048966865
4405	4.04884302
4406	4.048433235
4407	4.048285519
4408	4.048146095
4409	4.047991848
4410	4.047892719
4411	4.047592054
4412	4.047208227
4413	4.047099
4414	4.046652132
4415	4.046272959
4416	4.04592177
4417	4.045539563
4418	4.045357342
4419	4.045266155
4420	4.045158655
4421	4.045104236
4422	4.044747014
4423	4.044530797
4424	4.044339187
4425	4.044166108
4426	4.043928798
4427	4.043623241
4428	4.043497452
4429	4.043022294
4430	4.042936098
4431	4.042298695
4432	4.042027739
4433	4.04176003
4434	4.041340028
4435	4.04107628
4436	4.040819344
4437	4.040609151
4438	4.040167949
4439	4.040012952
4440	4.039978062
4441	4.039760402
4442	4.039603163
4443	4.039275599
4444	4.039080027
4445	4.038706381
4446	4.038654995
4447	4.038566626
4448	4.038234967
4449	4.037715962
4450	4.03743727
4451	4.037037471
4452	4.036823219
4453	4.036585477
4454	4.03636273
4455	4.036082756
4456	4.035820894
4457	4.035497184
4458	4.035390316
4459	4.035038923
4460	4.034780264
4461	4.034557417
4462	4.034368307
4463	4.034048496
4464	4.033895643
4465	4.033602561
4466	4.033156576
4467	4.032871322
4468	4.032724672
4469	4.032607318
4470	4.032434182
4471	4.032247948
4472	4.032106928
4473	4.031758819
4474	4.03131025
4475	4.031214876
4476	4.030925765
4477	4.030678152
4478	4.030354475
4479	4.029957248
4480	4.02970511
4481	4.029516666
4482	4.029028098
4483	4.028797639
4484	4.028648607
4485	4.028491827
4486	4.028349187
4487	4.02771707
4488	4.027553404
4489	4.027311987
4490	4.027193135
4491	4.026957804
4492	4.026831941
4493	4.026175154
4494	4.026127928
4495	4.025824745
4496	4.025622858
4497	4.025329769
4498	4.025093137
4499	4.024801649
4500	4.024356477
4501	4.024200723
4502	4.024050776
4503	4.023761299
4504	4.023516375
4505	4.023086269
4506	4.022971765
4507	4.022689517
4508	4.022532058
4509	4.022239489
4510	4.021875613
4511	4.021426986
4512	4.02107303
4513	4.02074321
4514	4.020228064
4515	4.019959798
4516	4.019822077
4517	4.019562289
4518	4.019400977
4519	4.019247567
4520	4.01906505
4521	4.018955655
4522	4.018497597
4523	4.018385798
4524	4.018207123
4525	4.018002465
4526	4.017612079
4527	4.017486221
4528	4.017081002
4529	4.016979019
4530	4.016859563
4531	4.016491615
4532	4.016103919
4533	4.015961735
4534	4.015859574
4535	4.015811928
4536	4.015394291
4537	4.01523072
4538	4.014901615
4539	4.01481631
4540	4.014654657
4541	4.014386467
4542	4.014001407
4543	4.013871551
4544	4.013600021
4545	4.013437422
4546	4.013221013
4547	4.012859308
4548	4.012630461
4549	4.012529859
4550	4.012357949
4551	4.012083775
4552	4.01190452
4553	4.011807788
4554	4.011630614
4555	4.011520119
4556	4.011273551
4557	4.01104566
4558	4.010463312
4559	4.010201423
4560	4.009997852
4561	4.009894642
4562	4.009763755
4563	4.00947579
4564	4.009026673
4565	4.008679852
4566	4.008025778
4567	4.007897973
4568	4.007409614
4569	4.007281041
4570	4.00697254
4571	4.006796499
4572	4.006383462
4573	4.006044198
4574	4.005416798
4575	4.004985946
4576	4.00478885
4577	4.004427282
4578	4.004188965
4579	4.003817157
4580	4.003640827
4581	4.003343432
4582	4.003073585
4583	4.002834289
4584	4.002527542
4585	4.002354004
4586	4.00207225
4587	4.001864669
4588	4.001210379
4589	4.001088953
4590	4.000701864
4591	4.000559882
4592	4.000391955
4593	4.000219524
4594	3.999374801
4595	3.998934149
4596	3.998668804
4597	3.998350488
4598	3.997833356
4599	3.9976086
4600	3.997455555
4601	3.9969218
4602	3.996775182
4603	3.996570177
4604	3.99619946
4605	3.996052064
4606	3.995851526
4607	3.995654279
4608	3.995436306
4609	3.995086654
4610	3.994347464
4611	3.993822755
4612	3.99353289
4613	3.993134253
4614	3.992945435
4615	3.992398607
4616	3.992159873
4617	3.99201353
4618	3.991742016
4619	3.991687921
4620	3.991341396
4621	3.991036923
4622	3.990551912
4623	3.990068495
4624	3.989971233
4625	3.989601557
4626	3.989435425
4627	3.989146143
4628	3.988879696
4629	3.988635788
4630	3.988072729
4631	3.987570961
4632	3.987448217
4633	3.987153074
4634	3.9870589
4635	3.986814129
4636	3.986567236
4637	3.986294749
4638	3.986112378
4639	3.985888014
4640	3.985790049
4641	3.985468145
4642	3.985176769
4643	3.984794154
4644	3.984428815
4645	3.984112522
4646	3.983943301
4647	3.983761123
4648	3.983369188
4649	3.983116359
4650	3.983019229
4651	3.982858997
4652	3.982667432
4653	3.982546043
4654	3.98212311
4655	3.982016315
4656	3.981253757
4657	3.980818633
4658	3.980631792
4659	3.980197353
4660	3.979798887
4661	3.979766936
4662	3.979338432
4663	3.979198099
4664	3.978866014
4665	3.978520635
4666	3.978169948
4667	3.977698748
4668	3.977461544
4669	3.977002176
4670	3.976664326
4671	3.976425854
4672	3.97632313
4673	3.976067741
4674	3.975866496
4675	3.975656038
4676	3.975386574
4677	3.975026105
4678	3.97473517
4679	3.974584564
4680	3.974346721
4681	3.97427111
4682	3.973642769
4683	3.973474459
4684	3.972976736
4685	3.972880113
4686	3.972513225
4687	3.972453433
4688	3.972386392
4689	3.97209617
4690	3.971813629
4691	3.971745822
4692	3.971607184
4693	3.971367804
4694	3.97105183
4695	3.970785982
4696	3.97067571
4697	3.97061725
4698	3.970500024
4699	3.970375393
4700	3.96999105
4701	3.969790554
4702	3.969630543
4703	3.96930476
4704	3.969192936
4705	3.968985297
4706	3.968804398
4707	3.96864737
4708	3.968474768
4709	3.968220235
4710	3.967928801
4711	3.967497658
4712	3.967316842
4713	3.967125888
4714	3.966767994
4715	3.966650201
4716	3.966440615
4717	3.966378463
4718	3.966295138
4719	3.966199259
4720	3.966012788
4721	3.965870774
4722	3.965559505
4723	3.96546497
4724	3.965328079
4725	3.965120238
4726	3.965001942
4727	3.964783646
4728	3.964629182
4729	3.964471232
4730	3.964073607
4731	3.963857831
4732	3.96374086
4733	3.963564866
4734	3.963412171
4735	3.963212856
4736	3.962975239
4737	3.962746841
4738	3.962537805
4739	3.962406565
4740	3.962278197
4741	3.962205232
4742	3.961902153
4743	3.961580881
4744	3.961333779
4745	3.961185237
4746	3.960592378
4747	3.960179066
4748	3.959997613
4749	3.95963347
4750	3.95939579
4751	3.959039621
4752	3.958765542
4753	3.958531295
4754	3.958282032
4755	3.958020629
4756	3.957434572
4757	3.956928312
4758	3.956527352
4759	3.955689524
4760	3.955505287
4761	3.955109338
4762	3.954774168
4763	3.954505254
4764	3.954332338
4765	3.954043825
4766	3.95371964
4767	3.953619057
4768	3.953396187
4769	3.953215029
4770	3.953009283
4771	3.952778336
4772	3.952577119
